procedure_name_en,actual_worth,procedure_year,property_type_en,procedure_id,procedure_area,property_sub_type_id,procedure_number,procedure_name_ar,instance_date,area_name_en,property_type_ar,area_id,load_timestamp,property_type_id,area_name_ar,property_sub_type_en,actual_area,row_status_code,property_sub_type_ar,property_total_value
"Property Evaluation","5241234","2024","Land","24","1391.22","62","2622","تقييم عقار","2024-04-15 00:00:00","Al Warqa First","ارض","297","2026-02-26 17:09:23","1","الورقاء الاولى","Commercial","1391.22","COMPLETED","تجارية","5241234"
"Property Evaluation","18500000","2023","Land","24","2420.95","28","3459","تقييم عقار","2023-05-16 00:00:00","Madinat Al Mataar","ارض","462","2026-02-26 17:09:23","1","مدينة المطار","Airport","2420.95","COMPLETED","مطار","18500000"
"Property Evaluation","3106877.66","2022","Unit","24","119.19","60","5106","تقييم عقار","2022-11-24 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","119.19","COMPLETED","شقه سكنيه","3106877.66"
"Property Evaluation","55000000","2025","Land","24","1932.38","62","6785","تقييم عقار","2025-10-16 00:00:00","Muhaisanah Fourth","ارض","361","2026-02-26 17:09:23","1","محيصنه الرابعه","Commercial","1932.38","COMPLETED","تجارية","55000000"
"Property Evaluation","1714043","2019","Unit","24","106.16","60","1574","تقييم عقار","2019-04-21 00:00:00","Palm Jumeirah","وحدة","410","2026-02-26 17:09:23","3","نخلة جميرا","Flat","106.16","COMPLETED","شقه سكنيه","1714043"
"Property Evaluation","1400000","2017","Land","24","336.03","63","3109","تقييم عقار","2017-05-09 00:00:00","Al Rashidiya","ارض","300","2026-02-26 17:09:23","1","الراشديه","Residential","336.03","COMPLETED","سكنية","1400000"
"Property Evaluation","525000","2014","Unit","24","70","60","4553","تقييم عقار","2014-10-14 00:00:00","Al Warsan First","وحدة","343","2026-02-26 17:09:23","3","ورسان الاولى","Flat","70","COMPLETED","شقه سكنيه","525000"
"Property Evaluation","28000000","2016","Land","24","1360","62","1081","تقييم عقار","2016-03-03 00:00:00","Palm Jumeirah","ارض","410","2026-02-26 17:09:23","1","نخلة جميرا","Commercial","1360","COMPLETED","تجارية","28000000"
"Property Evaluation","40436800","2014","Land","24","4695.88","63","728","تقييم عقار","2014-02-18 00:00:00","Um Suqaim Third","ارض","370","2026-02-26 17:09:23","1","ام سقيم الثالثه","Residential","4695.88","COMPLETED","سكنية","40436800"
"Property Evaluation","440502","2025","Unit","24","31.48","60","908","تقييم عقار","2025-01-31 00:00:00","Jabal Ali Industrial Second","وحدة","478","2026-02-26 17:09:23","3","جبل علي الصناعية الثانية","Flat","30.98","COMPLETED","شقه سكنيه","440502"
"Property Evaluation","7007945","2025","Land","24","542.55","62","3504","تقييم عقار","2025-06-03 00:00:00","Eyal Nasser","ارض","235","2026-02-26 17:09:23","1","عيال ناصر","Commercial","537.53","COMPLETED","تجارية","7007945"
"Property Evaluation","240000000","2023","Land","24","929.03","62","3828","تقييم عقار","2023-05-25 00:00:00","Trade Center Second","ارض","329","2026-02-26 17:09:23","1","المركز التجارى الثانيه","Commercial","929.03","COMPLETED","تجارية","240000000"
"Property Evaluation","1893600","2012","Land","24","390.94","63","516","تقييم عقار","2012-04-04 00:00:00","Hor Al Anz","ارض","233","2026-02-26 17:09:23","1","هور العنز","Residential","390.94","COMPLETED","سكنية","1893600"
"Property Evaluation","1793196","2016","Land","24","2082.42","40","4250","تقييم عقار","2016-08-21 00:00:00","Al Warsan Third","ارض","345","2026-02-26 17:09:23","1","ورسان الثالثه","Plants shop","2082.42","COMPLETED","مشتل","1793196"
"Property Evaluation","13939509","2022","Land","24","1618.78","34","96","تقييم عقار","2022-01-07 00:00:00","Al Satwa","ارض","266","2026-02-26 17:09:23","1","السطوه","General Use","1618.78","COMPLETED","متعددة الإستخدامات","13939509"
"Property Evaluation","800000","2014","Unit","24","68.98","60","1060","تقييم عقار","2014-03-06 00:00:00","Al Thanyah Fifth","وحدة","350","2026-02-26 17:09:23","3","الثنيه الخامسة","Flat","68.98","COMPLETED","شقه سكنيه","800000"
"Property Evaluation","6051448","2018","Land","24","3747.99","65","1342","تقييم عقار","2018-02-26 00:00:00","Saih Shuaib 2","ارض","453","2026-02-26 17:09:23","1","سيح شعيب 2","Industrial","3747.99","COMPLETED","صناعية","6051448"
"Property Evaluation","1100000","2013","Unit","24","84.17","60","894","تقييم عقار","2013-03-19 00:00:00","Burj Khalifa","وحدة","390","2026-02-26 17:09:23","3","برج خليفة","Flat","84.17","COMPLETED","شقه سكنيه","1100000"
"Property Evaluation","3000000","2006","Land","24","1374.96","63","577","تقييم عقار","2006-06-25 00:00:00","Al Waheda","ارض","382","2026-02-26 17:09:23","1","الوحيده","Residential","1374.96","COMPLETED","سكنية","3000000"
"Property Evaluation","887860","2016","Unit","24","63.45","60","6125","تقييم عقار","2016-11-16 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","63.45","COMPLETED","شقه سكنيه","887860"
"Property Evaluation","964359","2018","Unit","24","74.66","60","1065","تقييم عقار","2018-02-13 00:00:00","Business Bay","وحدة","526","2026-02-26 17:09:23","3","الخليج التجارى","Flat","74.66","COMPLETED","شقه سكنيه","964359"
"Property Evaluation","11475318","2017","Land","24","4351.4","63","1296","تقييم عقار","2017-02-20 00:00:00","Wadi Al Safa 2","ارض","464","2026-02-26 17:09:23","1","وادي الصفا 2","Residential","8573.38","COMPLETED","سكنية","11475318"
"Property Evaluation","1433751","2023","Land","24","null","4","4500","تقييم عقار","2023-06-01 00:00:00","Wadi Al Safa 2","ارض","464","2026-02-26 17:09:23","1","وادي الصفا 2","Villa","666","COMPLETED","فيلا","1433751"
"Property Evaluation","9750000","2014","Land","24","1393.57","null","3522","تقييم عقار","2014-07-22 00:00:00","Al Warqa First","ارض","297","2026-02-26 17:09:23","1","الورقاء الاولى","null","1393.57","COMPLETED","null","9750000"
"Property Evaluation","14000000","2016","Land","24","622.63","62","3019","تقييم عقار","2016-06-06 00:00:00","Palm Jumeirah","ارض","410","2026-02-26 17:09:23","1","نخلة جميرا","Commercial","622.63","COMPLETED","تجارية","14000000"
"Property Evaluation","3200000","2017","Land","24","432.66","63","5737","تقييم عقار","2017-09-20 00:00:00","Wadi Al Safa 7","ارض","463","2026-02-26 17:09:23","1","وادي الصفا 7","Residential","432.66","COMPLETED","سكنية","3200000"
"Property Evaluation","58615000","2015","Land","24","2178.23","null","4252","تقييم عقار","2015-08-25 00:00:00","Um Al Sheif","ارض","374","2026-02-26 17:09:23","1","ام الشيف","null","2178.23","COMPLETED","null","58615000"
"Property Evaluation","28380529","2019","Land","24","1464.8","62","3033","تقييم عقار","2019-09-03 00:00:00","Al Muteena","ارض","249","2026-02-26 17:09:23","1","المطينه","Commercial","1464.8","COMPLETED","تجارية","28380529"
"Property Evaluation","43658378","2024","Land","24","2080","62","8079","تقييم عقار","2024-11-28 00:00:00","Ras Al Khor","ارض","282","2026-02-26 17:09:23","1","راس الخور","Commercial","2080","COMPLETED","تجارية","43658378"
"Property Evaluation","865912","2019","Unit","24","84.68","42","1471","تقييم عقار","2019-04-14 00:00:00","Al Thanyah First","وحدة","443","2026-02-26 17:09:23","3","الثنيه الأولى","Office","84.68","COMPLETED","مكتب","865912"
"Property Evaluation","11000000","2018","Land","24","179.86","63","33","تقييم عقار","2018-01-03 00:00:00","Al Mararr","ارض","339","2026-02-26 17:09:23","1","المرر","Residential","180.27","COMPLETED","سكنية","11000000"
"Property Evaluation","2200000","2015","Land","24","455.22","63","786","تقييم عقار","2015-02-25 00:00:00","Al Waheda","ارض","382","2026-02-26 17:09:23","1","الوحيده","Residential","455.22","COMPLETED","سكنية","2200000"
"Property Evaluation","813858","2018","Unit","24","75.61","60","73","تقييم عقار","2018-01-04 00:00:00","Nad Al Shiba First","وحدة","335","2026-02-26 17:09:23","3","ند الشبا الاولى","Flat","75.61","COMPLETED","شقه سكنيه","813858"
"Property Evaluation","235881000","2015","Land","24","29218.76","65","791","تقييم عقار","2015-02-25 00:00:00","Al Goze Industrial First","ارض","308","2026-02-26 17:09:23","1","القوز الصناعيه الاولى","Industrial","29218.75","COMPLETED","صناعية","235881000"
"Property Evaluation","5000000","2013","Unit","24","336.77","60","493","تقييم عقار","2013-02-10 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","336.77","COMPLETED","شقه سكنيه","5000000"
"Property Evaluation","2600000","2016","Building","24","385.23","4","6691","تقييم عقار","2016-12-08 00:00:00","Wadi Al Safa 6","مبنى","434","2026-02-26 17:09:23","2","وادي الصفا 6","Villa","385.23","COMPLETED","فيلا","2600000"
"Property Evaluation","25228601","2024","Land","24","1953.18","null","388","تقييم عقار","2024-01-12 00:00:00","Al Barsha Third","ارض","369","2026-02-26 17:09:23","1","البرشاء الثالثه","null","1953.18","COMPLETED","null","25228601"
"Property Evaluation","1989000","2015","Unit","24","123.19","60","247","تقييم عقار","2015-01-15 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","123.19","COMPLETED","شقه سكنيه","1989000"
"Property Evaluation","11087988","2023","Land","24","3678.96","62","9880","تقييم عقار","2023-12-13 00:00:00","Um Ramool","ارض","248","2026-02-26 17:09:23","1","ام رمول","Commercial","3678.96","COMPLETED","تجارية","11087988"
"Property Evaluation","10000000","2005","Land","24","1374.96","63","539","تقييم عقار","2005-07-16 00:00:00","Um Suqaim Third","ارض","370","2026-02-26 17:09:23","1","ام سقيم الثالثه","Residential","1374.97","COMPLETED","سكنية","10000000"
"Property Evaluation","1492780","2018","Land","24","346.71","65","5993","تقييم عقار","2018-10-01 00:00:00","Muhaisanah Second","ارض","360","2026-02-26 17:09:23","1","محيصنه الثانيه","Industrial","346.71","COMPLETED","صناعية","1492780"
"Property Evaluation","1478312.36","2025","Unit","24","84.38","60","2192","تقييم عقار","2025-04-04 00:00:00","Marsa Dubai","وحدة","330","2026-02-26 17:09:23","3","مرسى دبي","Flat","84.38","COMPLETED","شقه سكنيه","1478312.36"
"Property Evaluation","686636.31","2024","Unit","24","143.72","42","6235","تقييم عقار","2024-09-19 00:00:00","Dubai Investment Park First","وحدة","458","2026-02-26 17:09:23","3","مجمع دبي للاستثمار الاول","Office","143.72","COMPLETED","مكتب","686636.31"
"Property Evaluation","5000000","2023","Land","24","561.04","63","7845","تقييم عقار","2023-09-28 00:00:00","Wadi Al Safa 5","ارض","467","2026-02-26 17:09:23","1","وادي الصفا 5","Residential","561.04","COMPLETED","سكنية","5000000"
"Property Evaluation","2500000","2025","Land","24","794.32","65","966","تقييم عقار","2025-02-03 00:00:00","Al Goze Industrial Fourth","ارض","373","2026-02-26 17:09:23","1","القوز الصناعيه الرابعه","Industrial","794.31","COMPLETED","صناعية","2500000"
"Property Evaluation","405117.35","2025","Unit","24","40.2","60","4194","تقييم عقار","2025-07-08 00:00:00","Me'Aisem First","وحدة","485","2026-02-26 17:09:23","3","معيصم الأول","Flat","40.2","COMPLETED","شقه سكنيه","405117.35"
"Property Evaluation","16899968","2017","Land","24","1570.06","62","2836","تقييم عقار","2017-04-26 00:00:00","Trade Center First","ارض","341","2026-02-26 17:09:23","1","المركز التجارى الاولى","Commercial","1570.06","COMPLETED","تجارية","16899968"
"Property Evaluation","8117310","2025","Land","24","5027.49","62","3497","تقييم عقار","2025-06-03 00:00:00","Dubai Investment Park First","ارض","458","2026-02-26 17:09:23","1","مجمع دبي للاستثمار الاول","Commercial","5027.49","COMPLETED","تجارية","8117310"
"Property Evaluation","1438743.48","2024","Unit","24","198.91","60","924","تقييم عقار","2024-02-01 00:00:00","Al Hebiah First","وحدة","444","2026-02-26 17:09:23","3","الحبيه الاولى","Flat","198.91","COMPLETED","شقه سكنيه","1438743.48"
"Property Evaluation","990000","2020","Unit","24","172.2","60","2092","تقييم عقار","2020-08-12 00:00:00","Wadi Al Safa 3","وحدة","465","2026-02-26 17:09:23","3","وادي الصفا 3","Flat","172.2","COMPLETED","شقه سكنيه","990000"
"Property Evaluation","3000000","2017","Land","24","553.52","63","7273","تقييم عقار","2017-11-21 00:00:00","Wadi Al Safa 5","ارض","467","2026-02-26 17:09:23","1","وادي الصفا 5","Residential","553.52","COMPLETED","سكنية","3000000"
"Property Evaluation","18114438","2022","Land","24","2103.61","62","2232","تقييم عقار","2022-06-20 00:00:00","Al Jadaf","ارض","334","2026-02-26 17:09:23","1","الجداف","Commercial","2103.61","COMPLETED","تجارية","18114438"
"Property Evaluation","11007487","2016","Land","24","292.18","62","1200","تقييم عقار","2016-03-10 00:00:00","Al Dhagaya","ارض","238","2026-02-26 17:09:23","1","الضغايه","Commercial","292.18","COMPLETED","تجارية","11007487"
"Property Evaluation","1500000","2003","Land","24","2201.52","63","325","تقييم عقار","2003-06-30 00:00:00","Al Mizhar Second","ارض","394","2026-02-26 17:09:23","1","المزهر الثانيه","Residential","2201.52","COMPLETED","سكنية","1500000"
"Property Evaluation","1734925","2019","Unit","24","161.18","60","1336","تقييم عقار","2019-04-04 00:00:00","Palm Jumeirah","وحدة","410","2026-02-26 17:09:23","3","نخلة جميرا","Flat","161.18","COMPLETED","شقه سكنيه","1734925"
"Property Evaluation","3236629","2023","Land","24","1002.31","77","7290","تقييم عقار","2023-09-08 00:00:00","Nad Al Hamar","ارض","264","2026-02-26 17:09:23","1","ند الحمر","Government Organizations","1002.31","COMPLETED","مؤسسات حكومية ","3236629"
